entry_id,date,account,vendor,amount,preparer,is_manipulated
JE-003051,2025-08-30,매입,거래처-022,3000000,최담당,True
JE-002488,2025-08-30,미지급금,거래처-036,3926739,김회계,False
JE-001328,2025-08-31,미지급금,거래처-004,1746992,이감사,False
JE-002468,2025-08-31,판매비와관리비,거래처-039,54532,박전표,False
JE-001508,2025-08-31,미수금,거래처-022,1802593,최담당,False
JE-001366,2025-08-31,매입,거래처-017,6990208,김회계,False
JE-002712,2025-08-31,판매비와관리비,거래처-035,222521,박전표,False
JE-000008,2025-08-31,매출원가,거래처-009,876954,김회계,False
JE-000215,2025-08-31,판매비와관리비,거래처-025,892574,김회계,False
JE-003479,2025-08-31,매출,거래처-038,196891,이감사,False
JE-004097,2025-08-31,매출,거래처-027,9998701,김회계,True
JE-001950,2025-08-31,판매비와관리비,거래처-009,572635,김회계,False
JE-001144,2025-08-31,매출원가,거래처-040,116000,김회계,False
JE-000093,2025-08-31,미수금,거래처-015,925235,이감사,False
JE-002481,2025-09-01,미수금,거래처-026,4948547,김회계,False
JE-003794,2025-09-01,판매비와관리비,거래처-036,476269,김회계,False
JE-002326,2025-09-01,매출,거래처-036,1728712,김회계,False
JE-002377,2025-09-01,미지급금,거래처-007,42521,박전표,False
JE-003436,2025-09-01,매출,거래처-008,4464087,김회계,False
JE-000590,2025-09-01,매출원가,거래처-013,890480,박전표,False
JE-000630,2025-09-01,매입,거래처-001,1741406,이감사,False
JE-001929,2025-09-01,매출,거래처-034,1117694,이감사,False
JE-002429,2025-09-01,미지급금,거래처-031,9679994,이감사,False
JE-001177,2025-09-01,미지급금,거래처-003,775862,이감사,False
JE-002333,2025-09-01,매입,거래처-018,532641,박전표,False
JE-002567,2025-09-01,매출,거래처-017,485852,박전표,False
JE-001371,2025-09-01,판매비와관리비,거래처-022,698092,최담당,False
JE-002744,2025-09-01,매입,거래처-018,2794906,최담당,False
JE-000978,2025-09-02,미지급금,거래처-035,33016,이감사,False
JE-003310,2025-09-02,미지급금,거래처-021,5000000,최담당,True
JE-000460,2025-09-02,미지급금,거래처-038,2583433,김회계,False
JE-000438,2025-09-02,미지급금,거래처-033,95746,박전표,False
JE-001346,2025-09-02,매출,거래처-014,188517,이감사,False
JE-002733,2025-09-02,미지급금,거래처-013,2086314,김회계,False
JE-001315,2025-09-02,미수금,거래처-009,525309,이감사,False
JE-001056,2025-09-02,매출,거래처-032,993601,박전표,False
JE-002283,2025-09-03,매출원가,거래처-015,2561047,박전표,False
JE-001055,2025-09-03,매출원가,거래처-032,46140,이감사,False
JE-003865,2025-09-03,매출원가,거래처-035,1333232,최담당,False
JE-001327,2025-09-03,미수금,거래처-037,188703,최담당,False
JE-002366,2025-09-03,미수금,거래처-001,248512,이감사,False
JE-003307,2025-09-03,미수금,거래처-007,314139,김회계,False
JE-000987,2025-09-03,미지급금,거래처-036,167991,박전표,False
JE-002637,2025-09-03,매출,거래처-020,33977,김회계,False
JE-002545,2025-09-03,매출,거래처-027,465580,이감사,False
JE-003084,2025-09-03,판매비와관리비,거래처-002,506841,김회계,False
JE-000942,2025-09-03,판매비와관리비,거래처-009,383391,박전표,False
JE-003338,2025-09-03,판매비와관리비,거래처-030,142390,이감사,False
JE-003406,2025-09-04,매출,거래처-009,39571,김회계,False
JE-001050,2025-09-04,미수금,거래처-013,1505793,박전표,False
JE-001640,2025-09-04,미수금,거래처-007,1162368,박전표,False
JE-000966,2025-09-04,미지급금,거래처-021,178579,이감사,False
JE-003501,2025-09-04,판매비와관리비,거래처-038,2506639,최담당,False
JE-003400,2025-09-04,매입,거래처-017,115428,김회계,False
JE-002665,2025-09-04,판매비와관리비,거래처-029,570088,이감사,False
JE-000141,2025-09-04,매출원가,거래처-033,1433956,김회계,False
JE-001794,2025-09-04,매출,거래처-029,9462491,김회계,False
JE-004089,2025-09-04,매출,거래처-025,3012348,박전표,False
JE-001977,2025-09-05,미수금,거래처-007,5000000,박전표,True
JE-002834,2025-09-05,미수금,거래처-037,5755385,이감사,False
JE-001198,2025-09-05,매출,거래처-036,971738,이감사,False
JE-001498,2025-09-05,매입,거래처-039,228291,김회계,False
JE-000177,2025-09-05,판매비와관리비,거래처-022,373190,최담당,False
JE-003497,2025-09-05,매출,거래처-008,1801708,김회계,False
JE-001863,2025-09-05,판매비와관리비,거래처-026,45236,이감사,False
JE-003860,2025-09-05,매출,거래처-006,732918,김회계,False
JE-004096,2025-09-05,미수금,거래처-016,13769428,최담당,False
JE-000223,2025-09-05,미지급금,거래처-012,692637,김회계,False
JE-001884,2025-09-05,매출원가,거래처-005,120770,김회계,False
JE-002756,2025-09-05,매입,거래처-039,213985,최담당,False
JE-004099,2025-09-05,매출,거래처-009,323890,김회계,False
JE-003065,2025-09-05,매출원가,거래처-010,15079974,박전표,False
JE-001478,2025-09-05,매출,거래처-008,538591,최담당,False
JE-000884,2025-09-06,미지급금,거래처-037,3449785,박전표,False
JE-002847,2025-09-06,매출,거래처-017,588632,박전표,False
JE-001902,2025-09-06,매입,거래처-008,10178929,박전표,False
JE-003199,2025-09-06,미지급금,거래처-002,114469,김회계,False
JE-002044,2025-09-06,판매비와관리비,거래처-023,777244,최담당,False
JE-001590,2025-09-06,매입,거래처-008,9998816,최담당,True
JE-002238,2025-09-06,매출원가,거래처-036,685798,최담당,False
JE-002272,2025-09-06,미수금,거래처-015,195124,이감사,False
JE-002961,2025-09-06,매출,거래처-011,3517229,이감사,False
JE-000490,2025-09-06,미수금,거래처-016,243948,이감사,False
JE-003104,2025-09-06,매출원가,거래처-017,165162,김회계,False
JE-001528,2025-09-06,매입,거래처-020,60516,박전표,False
JE-003800,2025-09-06,매출,거래처-010,3432495,이감사,False
JE-002771,2025-09-06,매출원가,거래처-011,31655,김회계,False
JE-001187,2025-09-07,미수금,거래처-031,835226,박전표,False
JE-001114,2025-09-07,매출,거래처-033,3925357,김회계,False
JE-001654,2025-09-07,미수금,거래처-025,376334,최담당,False
JE-003975,2025-09-07,미수금,거래처-009,2500081,박전표,False
JE-003245,2025-09-07,매출원가,거래처-035,2354607,최담당,False
JE-002770,2025-09-07,미수금,거래처-019,9998733,최담당,True
JE-001501,2025-09-07,매출,거래처-008,381387,이감사,False
JE-003644,2025-09-07,미지급금,거래처-035,1541878,최담당,False
JE-001061,2025-09-07,판매비와관리비,거래처-005,370542,박전표,False
JE-002760,2025-09-08,미지급금,거래처-019,45435,박전표,False
JE-002623,2025-09-08,판매비와관리비,거래처-027,8871027,박전표,False
JE-001912,2025-09-08,매입,거래처-002,37202203,김회계,False
JE-002773,2025-09-08,판매비와관리비,거래처-011,82159,박전표,False
JE-001615,2025-09-08,판매비와관리비,거래처-010,3067902,박전표,False
JE-001690,2025-09-08,매입,거래처-038,855263,박전표,False
JE-000545,2025-09-08,매출,거래처-032,9998606,최담당,True
JE-002304,2025-09-08,매출,거래처-008,1755005,박전표,False
JE-001563,2025-09-08,매출원가,거래처-027,3580313,이감사,False
JE-002256,2025-09-08,판매비와관리비,거래처-040,2905525,김회계,False
JE-003200,2025-09-08,매출,거래처-011,288070,이감사,False
JE-003187,2025-09-08,매출,거래처-014,66696,이감사,False
JE-001164,2025-09-09,매출원가,거래처-015,232396,최담당,False
JE-001576,2025-09-09,판매비와관리비,거래처-001,196495,최담당,False
JE-002461,2025-09-09,미지급금,거래처-038,10236647,이감사,False
JE-001837,2025-09-09,미수금,거래처-012,448227,최담당,False
JE-002295,2025-09-09,매출,거래처-017,3404937,박전표,False
JE-002888,2025-09-09,미지급금,거래처-016,2287647,이감사,False
JE-004107,2025-09-09,매출원가,거래처-022,195015,최담당,False
JE-002541,2025-09-09,미지급금,거래처-020,77268076,박전표,False
JE-001006,2025-09-09,매출원가,거래처-007,15858143,박전표,False
JE-000317,2025-09-09,미지급금,거래처-017,776771,박전표,False
JE-002285,2025-09-09,매출,거래처-034,2902085,이감사,False
JE-003287,2025-09-09,매출,거래처-034,1416056,김회계,False
JE-000187,2025-09-09,판매비와관리비,거래처-028,3778682,김회계,False
JE-001811,2025-09-10,매출원가,거래처-016,3394780,이감사,False
JE-002114,2025-09-10,매출원가,거래처-029,461305,최담당,False
JE-002051,2025-09-10,매출,거래처-031,1509173,이감사,False
JE-000351,2025-09-10,판매비와관리비,거래처-039,11350,이감사,False
JE-002565,2025-09-10,판매비와관리비,거래처-010,1061390,김회계,False
JE-000385,2025-09-10,미지급금,거래처-007,618926,김회계,False
JE-000804,2025-09-10,미수금,거래처-028,4004381,이감사,False
JE-003972,2025-09-10,미지급금,거래처-003,5880909,김회계,False
JE-001252,2025-09-10,미지급금,거래처-020,3000000,김회계,True
JE-003707,2025-09-10,매입,거래처-019,803514,박전표,False
JE-001525,2025-09-10,판매비와관리비,거래처-036,1248366,이감사,False
JE-000336,2025-09-10,미수금,거래처-002,1767228,최담당,False
JE-001566,2025-09-10,미지급금,거래처-004,54623,김회계,False
JE-001491,2025-09-10,매출원가,거래처-018,18844643,이감사,False
JE-002014,2025-09-10,미수금,거래처-005,642069,최담당,False
JE-001877,2025-09-10,판매비와관리비,거래처-030,3104661,이감사,False
JE-003311,2025-09-11,판매비와관리비,거래처-006,978081,이감사,False
JE-002922,2025-09-11,매입,거래처-023,19526287,최담당,False
JE-001691,2025-09-11,매출원가,거래처-009,812707,김회계,False
JE-003089,2025-09-11,미지급금,거래처-016,81716,최담당,False
JE-003631,2025-09-11,미지급금,거래처-009,186408,박전표,False
JE-001322,2025-09-11,판매비와관리비,거래처-025,175945,이감사,False
JE-003007,2025-09-11,미지급금,거래처-027,3464610,이감사,False
JE-001278,2025-09-11,매입,거래처-005,38020,이감사,False
JE-001241,2025-09-11,매출,거래처-027,2103957,최담당,False
JE-003382,2025-09-11,매출,거래처-027,279400,김회계,False
JE-003445,2025-09-11,매출,거래처-011,255848,박전표,False
JE-003843,2025-09-11,매입,거래처-022,144070,이감사,False
JE-001854,2025-09-11,매출원가,거래처-039,1233342,최담당,False
JE-001018,2025-09-11,판매비와관리비,거래처-035,2743599,최담당,False
JE-001619,2025-09-11,매출원가,거래처-008,17393663,김회계,False
JE-003444,2025-09-12,미지급금,거래처-018,1243796,이감사,False
JE-000979,2025-09-12,미수금,거래처-016,467449,최담당,False
JE-002405,2025-09-12,판매비와관리비,거래처-004,7278556,최담당,False
JE-001442,2025-09-12,미수금,거래처-028,37651,최담당,False
JE-000658,2025-09-12,매출원가,거래처-032,494032,최담당,False
JE-001738,2025-09-12,미수금,거래처-013,8426580,최담당,False
JE-003758,2025-09-12,매입,거래처-002,161968,최담당,False
JE-002207,2025-09-12,매입,거래처-027,68636,박전표,False
JE-003969,2025-09-12,미수금,거래처-036,4031058,박전표,False
JE-001224,2025-09-12,판매비와관리비,거래처-001,292342,김회계,False
JE-001558,2025-09-12,판매비와관리비,거래처-018,3592963,박전표,False
JE-001776,2025-09-12,판매비와관리비,거래처-009,2626468,이감사,False
JE-003358,2025-09-13,매입,거래처-009,13550513,박전표,False
JE-001251,2025-09-13,판매비와관리비,거래처-012,1938346,박전표,False
JE-002605,2025-09-13,매출,거래처-027,2497443,김회계,False
JE-001012,2025-09-13,판매비와관리비,거래처-038,1996780,김회계,False
JE-001676,2025-09-13,매출,거래처-031,1649895,김회계,False
JE-000798,2025-09-13,미수금,거래처-008,192261,최담당,False
JE-002161,2025-09-13,판매비와관리비,거래처-003,605005,김회계,False
JE-000442,2025-09-13,매출,거래처-021,1000000,박전표,True
JE-001963,2025-09-14,판매비와관리비,거래처-005,3216813,최담당,False
JE-002022,2025-09-14,매입,거래처-040,389546,최담당,False
JE-001215,2025-09-14,미수금,거래처-022,7159684,최담당,False
JE-000974,2025-09-14,매출,거래처-001,109590,박전표,False
JE-001147,2025-09-14,미지급금,거래처-007,933343,이감사,False
JE-000437,2025-09-14,매입,거래처-029,214302,박전표,False
JE-002059,2025-09-14,매출,거래처-037,3430994,박전표,False
JE-002870,2025-09-14,매출원가,거래처-009,286517,이감사,False
JE-001651,2025-09-14,매출,거래처-025,457040,이감사,False
JE-002739,2025-09-14,매입,거래처-022,6861324,이감사,False
JE-000176,2025-09-14,미수금,거래처-019,1708980,최담당,False
JE-002618,2025-09-14,미지급금,거래처-031,1453251,이감사,False
JE-002358,2025-09-14,매입,거래처-032,558583,최담당,False
JE-003770,2025-09-14,매입,거래처-003,2832680,박전표,False
JE-001577,2025-09-14,미수금,거래처-031,889117,이감사,False
JE-001754,2025-09-14,판매비와관리비,거래처-024,1186051,최담당,False
JE-003736,2025-09-14,판매비와관리비,거래처-013,192294,박전표,False
JE-002294,2025-09-14,미지급금,거래처-016,265427,박전표,False
JE-002674,2025-09-14,매출원가,거래처-038,175665,이감사,False
JE-003176,2025-09-14,미수금,거래처-033,697367,이감사,False
JE-003877,2025-09-15,매입,거래처-003,12008,최담당,False
JE-003810,2025-09-15,미수금,거래처-037,6708,박전표,False
JE-004038,2025-09-15,매출,거래처-002,2002766,최담당,False
JE-002652,2025-09-15,매입,거래처-037,117673,김회계,False
JE-002553,2025-09-15,미수금,거래처-012,407141,박전표,False
JE-003784,2025-09-15,미수금,거래처-001,728111,박전표,False
JE-001511,2025-09-15,매출,거래처-034,770950,김회계,False
JE-003735,2025-09-15,판매비와관리비,거래처-019,672660,김회계,False
JE-000349,2025-09-15,판매비와관리비,거래처-018,1237782,박전표,False
JE-000402,2025-09-15,매출원가,거래처-033,388487,김회계,False
JE-003963,2025-09-15,판매비와관리비,거래처-033,21977979,박전표,False
JE-001729,2025-09-15,미지급금,거래처-029,859074,김회계,False
JE-001239,2025-09-15,미지급금,거래처-008,737876,김회계,False
JE-001222,2025-09-16,판매비와관리비,거래처-015,1145245,김회계,False
JE-002372,2025-09-16,매출원가,거래처-009,1686762,최담당,False
JE-001872,2025-09-16,판매비와관리비,거래처-032,2688532,박전표,False
JE-001592,2025-09-16,미지급금,거래처-033,175600,이감사,False
JE-000091,2025-09-16,매출,거래처-031,785516,김회계,False
JE-001719,2025-09-16,매입,거래처-007,418304,이감사,False
JE-002931,2025-09-16,판매비와관리비,거래처-020,772738,박전표,False
JE-000788,2025-09-16,매입,거래처-007,78443,이감사,False
JE-000665,2025-09-16,매출원가,거래처-020,2043761,이감사,False
JE-003724,2025-09-16,미지급금,거래처-034,6452210,최담당,False
JE-004036,2025-09-16,미지급금,거래처-030,391675,이감사,False
JE-000469,2025-09-17,판매비와관리비,거래처-021,13521701,김회계,False
JE-000229,2025-09-17,매출,거래처-018,1338216,최담당,False
